price,price_per_meter,elevator,parking,storage,location_encoded,floor_number,area
15800000000,166315000,1.0,1.0,1.0,36,3.0,95.0
5600000000,77777000,0.0,1.0,1.0,109,2.0,72.0
2490000000,50816000,1.0,0.0,1.0,267,2.0,49.0
6800000000,77272000,1.0,1.0,0.0,203,2.0,88.0
2280000000,49565000,0.0,0.0,1.0,208,0.0,46.0
10300000000,121176000,1.0,1.0,1.0,63,2.0,85.0
34000000000,144680000,1.0,1.0,1.0,138,5.0,235.0
7600000000,111764000,0.0,1.0,1.0,8,2.0,68.0
64800000000,240000000,1.0,1.0,1.0,46,3.0,270.0
13000000000,81250000,1.0,1.0,1.0,17,4.0,160.0
20100000000,195145000,1.0,1.0,1.0,303,1.0,103.0
18000000000,144000000,1.0,1.0,1.0,20,3.0,125.0
24200000000,146666000,1.0,1.0,1.0,20,1.0,165.0
21950000000,179918000,1.0,1.0,1.0,43,4.0,123.0
4700000,58000,0.0,1.0,1.0,66,2.0,81.0
4350000000,51176000,1.0,1.0,1.0,11,4.0,85.0
10400000000,110638000,1.0,1.0,1.0,97,2.0,94.0
39450000000,232058000,1.0,1.0,1.0,31,4.0,170.0
2800000000,52830000,0.0,0.0,0.0,139,4.0,53.0
2700000000,57446000,0.0,1.0,1.0,93,3.0,47.0
5180000000,95925000,1.0,0.0,0.0,270,1.0,55.0
9450000000,131250000,1.0,1.0,1.0,5,2.0,72.0
526500000,6500000,1.0,1.0,1.0,41,8.0,81.0
14250000000,150000000,1.0,1.0,1.0,145,3.0,95.0
6111000000,63000000,1.0,1.0,1.0,112,3.0,97.0
3250000000,81250000,1.0,1.0,1.0,26,2.0,40.0
7000000000,61946000,1.0,1.0,1.0,112,2.0,113.0
9750000000,79918000,1.0,1.0,1.0,12,3.0,122.0
7350000000,70000000,1.0,1.0,1.0,112,2.0,105.0
18000000000,189473000,1.0,1.0,1.0,18,2.0,95.0
10400000000,69333000,1.0,1.0,0.0,112,1.0,150.0
6200000000,66666000,1.0,1.0,1.0,62,8.0,93.0
5300000000,67088000,0.0,0.0,1.0,109,3.0,79.0
2295000000,27000000,1.0,1.0,1.0,11,2.0,85.0
3530000000,60862000,0.0,1.0,1.0,159,2.0,58.0
12300000000,117142000,1.0,1.0,1.0,1,4.0,105.0
4300000000,56578000,1.0,1.0,0.0,16,4.0,76.0
13900000000,117796000,1.0,1.0,1.0,8,6.0,117.0
13500000000,146739000,1.0,1.0,1.0,8,2.0,92.0
77000000000,244444000,1.0,1.0,1.0,33,4.0,315.0
17000000000,157407000,1.0,1.0,1.0,165,2.0,108.0
6820000000,97428000,0.0,1.0,1.0,19,1.0,70.0
6600000000,113793000,1.0,1.0,1.0,97,3.0,58.0
4000000000,59701000,0.0,0.0,0.0,95,-1.0,67.0
3480000000,77333000,0.0,0.0,1.0,26,1.0,45.0
26800000000,214400000,1.0,1.0,1.0,244,2.0,125.0
10350000000,150000000,1.0,1.0,1.0,9,5.0,69.0
49000000000,288235000,1.0,1.0,1.0,18,3.0,170.0
2820000000000,54230769000,0.0,0.0,0.0,108,1.0,52.0
13000000000,81250000,1.0,1.0,1.0,82,1.0,160.0
5200000000,76470000,0.0,1.0,1.0,21,0.0,68.0
2900000000,59183000,0.0,0.0,1.0,108,4.0,49.0
16000000000,109589000,1.0,1.0,1.0,163,4.0,146.0
4300000000,65151000,0.0,0.0,1.0,24,2.0,66.0
13000000000,130000000,1.0,1.0,1.0,8,4.0,100.0
11500000000,115000000,1.0,1.0,1.0,5,2.0,100.0
26000000000,250000000,1.0,1.0,1.0,42,2.0,104.0
7900000000,75238000,1.0,1.0,0.0,254,2.0,105.0
5490000000,94655000,1.0,0.0,0.0,163,2.0,58.0
6100000000,71764000,1.0,0.0,1.0,40,4.0,85.0
13500000000,125000000,1.0,1.0,1.0,113,3.0,108.0
21900000000,157553000,1.0,1.0,1.0,25,5.0,139.0
18350000000,189175000,1.0,1.0,1.0,31,1.0,97.0
18900000000,175000000,1.0,1.0,1.0,36,1.0,108.0
14400000000,108270000,1.0,1.0,1.0,169,4.0,133.0
10500000000,129629000,1.0,1.0,1.0,8,3.0,81.0
14900000000,112030000,1.0,1.0,1.0,8,1.0,133.0
14900000000,122131000,1.0,1.0,1.0,169,3.0,122.0
17700000000000,186315789000,1.0,1.0,0.0,53,4.0,95.0
1970000000,45813000,1.0,0.0,1.0,12,1.0,43.0
9400000000,94000000,1.0,1.0,1.0,36,9.0,100.0
21000000000,161538000,1.0,1.0,1.0,138,2.0,135.0
2350000000,23500000,1.0,0.0,1.0,257,3.0,100.0
10500000000,134615000,1.0,1.0,0.0,46,1.0,78.0
16000000000,192771000,1.0,1.0,1.0,125,4.0,83.0
21600000000,160000000,1.0,1.0,1.0,148,2.0,135.0
8100000000,90000000,1.0,1.0,1.0,150,4.0,90.0
8430000000,84300000,1.0,1.0,1.0,109,5.0,100.0
15400000000,123200000,1.0,1.0,1.0,47,1.0,125.0
6400000000,75294000,1.0,1.0,1.0,131,2.0,85.0
4950000000,61875000,0.0,0.0,0.0,104,4.0,80.0
31500000000,250000000,1.0,1.0,1.0,85,4.0,126.0
6300000000,110526000,1.0,0.0,1.0,22,4.0,57.0
6950000000,115833000,0.0,1.0,1.0,25,2.0,60.0
13200000000,110000000,1.0,1.0,1.0,41,2.0,120.0
10380000000,75766000,1.0,1.0,1.0,72,6.0,138.0
7400000000,67272000,1.0,1.0,1.0,62,5.0,110.0
26000000000,216666000,1.0,1.0,1.0,49,3.0,120.0
5900000000,77631000,1.0,0.0,1.0,24,1.0,76.0
3600000000,61016000,1.0,1.0,1.0,62,3.0,59.0
6300000000,74117000,1.0,1.0,0.0,26,3.0,85.0
6900000000,79310000,1.0,1.0,1.0,27,5.0,87.0
108000000000,459574000,1.0,1.0,1.0,33,6.0,325.0
23800000000,164137000,1.0,1.0,1.0,35,4.0,145.0
8150000000,140517000,1.0,1.0,1.0,9,2.0,58.0
60000000000,342857000,1.0,1.0,1.0,78,2.0,175.0
8020000000,135932000,1.0,1.0,1.0,19,4.0,59.0
5500000000,75342000,1.0,1.0,0.0,157,1.0,73.0
6350000000,97692000,1.0,1.0,1.0,24,2.0,65.0
14300000000,136190000,1.0,1.0,1.0,6,1.0,105.0
4250000000,85000000,1.0,1.0,0.0,30,1.0,50.0
3300000000,52380000,1.0,1.0,0.0,203,4.0,63.0
3250000000,51587000,1.0,1.0,0.0,203,4.0,63.0
4150000000,75454000,0.0,1.0,1.0,24,3.0,55.0
17000000000,126865000,0.0,1.0,1.0,64,0.0,134.0
3660000000,56307000,1.0,0.0,1.0,10,3.0,65.0
7350000000,100684000,1.0,1.0,1.0,17,7.0,73.0
25500000000,170000000,1.0,1.0,1.0,19,2.0,150.0
6300000000,42000000,1.0,1.0,1.0,239,5.0,150.0
6600000000,82500000,0.0,0.0,1.0,86,0.0,80.0
9100000000,84259000,1.0,1.0,1.0,17,4.0,108.0
12000000000,130434000,1.0,1.0,1.0,9,2.0,92.0
14200000000,157777000,1.0,1.0,1.0,138,1.0,90.0
4400000000,91666000,1.0,1.0,1.0,44,4.0,48.0
11300000000,141250000,1.0,1.0,1.0,36,2.0,80.0
36250000000,241666000,1.0,1.0,1.0,33,4.0,150.0
2000000000,47619000,0.0,0.0,1.0,62,3.0,42.0
17900000000,158407000,1.0,1.0,1.0,70,4.0,113.0
6750000000,56722000,1.0,1.0,1.0,63,8.0,119.0
8700000000,64444000,1.0,1.0,1.0,137,5.0,135.0
37000000000,194736000,1.0,1.0,1.0,35,1.0,190.0
4000000000,88888000,0.0,1.0,1.0,38,1.0,45.0
1500000000,10000000,1.0,1.0,1.0,11,19.0,150.0
3900000000,59090000,1.0,0.0,0.0,278,3.0,66.0
33000000000,259842000,1.0,1.0,1.0,46,1.0,127.0
3700000000,69811000,1.0,0.0,1.0,93,4.0,53.0
6000000000,95238000,0.0,1.0,1.0,111,4.0,63.0
1350000000,24545000,1.0,0.0,0.0,257,2.0,60.0
4320000000,55384000,0.0,0.0,1.0,51,4.0,78.0
7500000000,122950000,1.0,1.0,1.0,97,5.0,61.0
3100000000,60784000,1.0,1.0,1.0,229,3.0,51.0
7200000000,96000000,1.0,1.0,1.0,17,6.0,75.0
3500000000,72916000,1.0,0.0,1.0,26,0.0,48.0
25500000000,219827000,1.0,1.0,1.0,49,18.0,116.0
47360000000,315733000,1.0,1.0,1.0,33,3.0,150.0
21000000000,194444000,1.0,1.0,1.0,46,3.0,108.0
20600000000,176068000,1.0,1.0,1.0,303,4.0,117.0
28500000000,178125000,1.0,1.0,1.0,33,3.0,160.0
11500000000,143750000,1.0,1.0,1.0,1,5.0,80.0
3350000000,57758000,0.0,1.0,1.0,238,1.0,58.0
5860000000,76103000,1.0,1.0,0.0,39,2.0,77.0
10470000000,113804000,1.0,1.0,1.0,43,3.0,92.0
2050000000,55405000,0.0,0.0,1.0,203,2.0,37.0
3650000000,74489000,1.0,0.0,0.0,27,3.0,49.0
8200000000,136666000,1.0,1.0,1.0,1,2.0,60.0
4350000000,60416000,0.0,1.0,1.0,10,1.0,72.0
10000000000,140845000,1.0,1.0,1.0,8,2.0,71.0
4675000000,85000000,1.0,0.0,1.0,173,4.0,55.0
9400000000,110588000,1.0,1.0,1.0,43,4.0,85.0
5200000000,74285000,1.0,0.0,1.0,94,1.0,70.0
7700000000,100000000,1.0,1.0,1.0,169,2.0,77.0
2280000000,34545000,1.0,1.0,1.0,141,4.0,66.0
3000000000,25000000,1.0,1.0,1.0,17,14.0,120.0
18800000000,175700000,1.0,1.0,1.0,18,3.0,107.0
11500000000,143750000,1.0,1.0,1.0,20,1.0,80.0
4600000000,79310000,1.0,1.0,1.0,80,3.0,58.0
10100000000,132894000,1.0,1.0,1.0,25,5.0,76.0
73000000000,292000000,1.0,1.0,1.0,46,6.0,250.0
1990000000,28428000,1.0,1.0,1.0,4,2.0,70.0
7300000000,91250000,1.0,1.0,1.0,141,5.0,80.0
10490000000,99904000,1.0,1.0,1.0,63,7.0,105.0
1950000000,35454000,0.0,0.0,0.0,142,2.0,55.0
3600000000,83720000,1.0,0.0,1.0,21,2.0,43.0
11300000000,132941000,1.0,1.0,1.0,1,1.0,85.0
110000000000,504587000,1.0,1.0,1.0,84,7.0,218.0
18000000000,171428000,1.0,1.0,1.0,1,4.0,105.0
18850000000000,136594202000,1.0,1.0,1.0,19,3.0,138.0
11000000000,115789000,1.0,1.0,1.0,225,3.0,70.0
14400000000,142574000,1.0,1.0,1.0,169,5.0,100.0
4700000000,66197000,0.0,0.0,1.0,128,2.0,71.0
3495000000,74361000,0.0,0.0,1.0,121,1.0,47.0
8000000000,133333000,1.0,1.0,1.0,25,2.0,60.0
3250000000,85526000,0.0,1.0,1.0,111,1.0,38.0
14500000000,143564000,1.0,1.0,1.0,169,5.0,100.0
4500000000,61643000,1.0,1.0,1.0,34,8.0,73.0
37400000000,220000000,1.0,1.0,1.0,75,7.0,170.0
37000000000,217647000,1.0,1.0,1.0,84,6.0,170.0
19890000000,174473000,1.0,1.0,1.0,303,1.0,114.0
13500000000,110655000,1.0,1.0,1.0,20,1.0,122.0
21000000000,175000000,1.0,1.0,1.0,180,2.0,120.0
2520000000,84000000,0.0,0.0,1.0,111,1.0,30.0
31250000000,250000000,1.0,1.0,1.0,162,1.0,125.0
15600000000,120000000,1.0,1.0,1.0,81,4.0,130.0
3550000000,38586000,1.0,1.0,1.0,197,4.0,92.0
29500000000,241803000,1.0,1.0,1.0,70,4.0,122.0
5200000000,80000000,1.0,0.0,1.0,26,1.0,65.0
9850000000,131333000,1.0,1.0,1.0,97,4.0,75.0
8000000000,102564000,1.0,1.0,1.0,174,3.0,78.0
18000000000,180000000,1.0,1.0,1.0,165,3.0,100.0
12300000000,164000000,1.0,1.0,1.0,20,1.0,75.0
10400000000,85950000,1.0,1.0,1.0,12,3.0,121.0
8500000000,77272000,1.0,1.0,1.0,17,5.0,110.0
7700000000,69369000,1.0,1.0,0.0,158,1.0,111.0
13300000000,133000000,1.0,1.0,1.0,1,4.0,100.0
2500000000,45454000,0.0,0.0,1.0,38,0.0,55.0
9800000000,103157000,1.0,1.0,1.0,97,4.0,95.0
23750000000,247395000,1.0,1.0,1.0,18,3.0,96.0
13900000000,132380000,1.0,1.0,1.0,20,4.0,105.0
12300000000,132258000,1.0,1.0,1.0,169,2.0,93.0
30000000000,217391000,1.0,1.0,1.0,18,4.0,138.0
2046000000,33000000,1.0,0.0,1.0,29,2.0,62.0
5600000000,76712000,1.0,0.0,1.0,149,1.0,73.0
3195000000,45000000,0.0,0.0,0.0,170,3.0,71.0
3800000000,49350000,1.0,1.0,0.0,66,3.0,77.0
7300000000,79347000,1.0,1.0,1.0,21,7.0,92.0
25200000000,180000000,1.0,1.0,1.0,77,3.0,140.0
5700000000,73076000,0.0,0.0,1.0,80,1.0,80.0
13000000000,200000000,1.0,1.0,1.0,31,5.0,65.0
14900000000,114615000,1.0,1.0,1.0,21,4.0,130.0
9800000000,127272000,1.0,1.0,1.0,25,4.0,77.0
9300000000,143076000,1.0,1.0,1.0,25,3.0,65.0
2280000000,19000000,1.0,1.0,1.0,63,12.0,120.0
36000000000,189473000,1.0,1.0,1.0,9,6.0,190.0
5850000000,47560000,1.0,1.0,1.0,17,6.0,123.0
38250000000,250000000,1.0,1.0,1.0,135,2.0,153.0
16150000000,134583000,1.0,1.0,1.0,20,1.0,120.0
22000000000,137500000,1.0,1.0,1.0,224,6.0,160.0
46980000000,290000000,1.0,1.0,1.0,75,3.0,162.0
64000000000,232727000,1.0,1.0,1.0,42,5.0,275.0
72500000000,271535000,1.0,1.0,1.0,46,6.0,270.0
20500000000,141379000,1.0,1.0,1.0,244,2.0,145.0
7800000000,105405000,1.0,1.0,1.0,63,12.0,74.0
15500000000,131355000,1.0,1.0,1.0,20,1.0,118.0
16200000000,140869000,1.0,1.0,1.0,20,5.0,115.0
4560000000,37685000,1.0,1.0,1.0,141,7.0,121.0
3950000000,57246000,0.0,0.0,1.0,129,1.0,70.0
3000000000,37500000,1.0,0.0,1.0,144,1.0,80.0
6900000000,97183000,0.0,0.0,1.0,163,2.0,71.0
10990000000,122111000,1.0,1.0,1.0,63,3.0,90.0
14300000000,121186000,1.0,1.0,1.0,8,5.0,118.0
1400000000,13725000,1.0,1.0,1.0,11,16.0,102.0
9600000000,120000000,1.0,1.0,0.0,283,2.0,80.0
5550000000,92500000,0.0,1.0,1.0,169,3.0,60.0
6000000000,105263000,1.0,1.0,1.0,175,2.0,57.0
6400000000,91428000,1.0,0.0,1.0,1,0.0,70.0
45000000000,225000000,1.0,1.0,1.0,46,4.0,200.0
1480000000,30833000,1.0,1.0,1.0,4,1.0,48.0
32000000000,213333000,1.0,1.0,1.0,37,5.0,150.0
75000000000,333333000,1.0,1.0,1.0,42,5.0,225.0
19200000000,128000000,1.0,1.0,1.0,153,3.0,150.0
11600000000,100869000,0.0,0.0,0.0,70,2.0,115.0
3800000000,95000000,1.0,0.0,1.0,95,2.0,40.0
12900000000,117272000,1.0,1.0,1.0,9,4.0,110.0
3880000000,77600000,1.0,0.0,1.0,55,4.0,50.0
49000000000,316129000,1.0,1.0,1.0,78,3.0,155.0
25000000000,200000000,1.0,1.0,1.0,70,4.0,125.0
7450000000,112878000,0.0,1.0,1.0,20,0.0,66.0
14000000000,133333000,1.0,1.0,1.0,8,2.0,105.0
5200000000,83870000,0.0,1.0,1.0,38,2.0,62.0
11000000000,122222000,0.0,1.0,1.0,71,1.0,90.0
29000000000,200000000,1.0,1.0,1.0,70,1.0,145.0
41000000000,178260000,1.0,1.0,1.0,33,1.0,230.0
8300000000,166000000,1.0,1.0,1.0,172,2.0,50.0
13600000000,170000000,1.0,1.0,1.0,71,1.0,80.0
10200000000,120000000,1.0,1.0,1.0,0,2.0,85.0
2000000000,33333000,1.0,1.0,1.0,12,2.0,60.0
1000,0,1.0,1.0,1.0,71,2.0,140.0
5100000000,106250000,0.0,0.0,1.0,211,2.0,48.0
3540000000,60000000,1.0,0.0,0.0,103,4.0,59.0
36000000000,218181000,1.0,1.0,1.0,70,6.0,165.0
1800000000,37500000,0.0,1.0,1.0,4,1.0,48.0
5850000000,81250000,0.0,0.0,1.0,300,0.0,72.0
3300000000,68750000,0.0,0.0,0.0,173,0.0,48.0
39500000000,225714000,1.0,1.0,1.0,135,5.0,175.0
6100000000,76250000,0.0,1.0,1.0,22,3.0,80.0
2222,0,1.0,1.0,1.0,20,4.0,225.0
5580000000,90000000,1.0,1.0,0.0,95,4.0,62.0
8400000000,140000000,1.0,1.0,1.0,8,3.0,60.0
14450000000,133796000,1.0,1.0,1.0,25,3.0,108.0
2500000000,47169000,1.0,1.0,0.0,45,3.0,53.0
22900000000,160139000,1.0,1.0,1.0,32,3.0,144.0
75000000000,288461000,1.0,1.0,1.0,273,2.0,260.0
2830000000,50535000,0.0,1.0,1.0,55,0.0,56.0
56000000000,294736000,1.0,1.0,1.0,230,4.0,190.0
4290000000,79444000,1.0,0.0,1.0,185,5.0,54.0
12300000000,119417000,1.0,1.0,1.0,19,3.0,103.0
18500000000,126712000,1.0,1.0,1.0,83,3.0,146.0
22000000000,200000000,1.0,1.0,1.0,78,3.0,110.0
4300000000,102380000,1.0,1.0,1.0,24,3.0,42.0
12500000000,92592000,0.0,1.0,1.0,191,1.0,134.0
15900000000,144545000,1.0,1.0,1.0,36,3.0,110.0
2455000000,39596000,0.0,0.0,1.0,13,0.0,62.0
64000000000,400000000,1.0,1.0,1.0,135,5.0,160.0
8100000000,115714000,1.0,1.0,1.0,97,1.0,70.0
16500000000,165000000,1.0,1.0,1.0,18,2.0,100.0
22000000000,183333000,1.0,1.0,1.0,18,5.0,120.0
6600000000,98507000,0.0,0.0,1.0,70,4.0,67.0
20500000000,170833000,1.0,1.0,1.0,78,4.0,120.0
7500000000,107142000,1.0,1.0,1.0,100,3.0,70.0
14800000000,128695000,1.0,1.0,1.0,237,3.0,115.0
25500000000,163461000,1.0,1.0,1.0,31,4.0,156.0
10400000000,133333000,1.0,1.0,1.0,232,4.0,78.0
49600000000,320000000,1.0,1.0,1.0,33,5.0,155.0
5100000000,85000000,0.0,0.0,1.0,38,0.0,60.0
64000000000,320000000,1.0,1.0,1.0,46,3.0,200.0
7800000000,53793000,1.0,1.0,0.0,208,3.0,145.0
9840000000,120000000,1.0,1.0,1.0,5,4.0,82.0
2112000000,33000000,1.0,0.0,1.0,29,2.0,64.0
7650000000,85000000,1.0,1.0,1.0,80,1.0,90.0
9400000000,127027000,1.0,1.0,1.0,64,1.0,74.0
23500000000,156666000,1.0,1.0,1.0,35,4.0,150.0
6375000000,85000000,1.0,1.0,0.0,21,1.0,75.0
4750000000,76612000,1.0,1.0,1.0,21,4.0,62.0
6536000000,76000000,1.0,1.0,1.0,278,3.0,86.0
6000000000,101694000,1.0,1.0,1.0,21,1.0,59.0
12000000000,95238000,0.0,1.0,1.0,145,3.0,126.0
7000000000,100000000,1.0,1.0,1.0,24,2.0,70.0
7100000000,107575000,1.0,1.0,1.0,145,4.0,66.0
9900000000,99000000,1.0,0.0,1.0,145,1.0,100.0
22680000000,162000000,1.0,1.0,1.0,35,6.0,140.0
10000000000,153846000,1.0,1.0,1.0,143,2.0,70.0
3450000000,59482000,0.0,0.0,1.0,24,2.0,58.0
4860000000,54000000,1.0,1.0,1.0,62,1.0,90.0
15600000000,106849000,1.0,1.0,1.0,102,4.0,146.0
2490000000,43684000,0.0,1.0,1.0,219,2.0,57.0
6850000000,83536000,1.0,1.0,0.0,131,2.0,82.0
6950000000,121929000,0.0,1.0,1.0,211,2.0,57.0
8800000000,123943000,1.0,1.0,1.0,19,2.0,71.0
3380000000,65000000,0.0,1.0,0.0,115,3.0,52.0
7300000000,79347000,1.0,1.0,1.0,21,6.0,92.0
21000000000,175000000,1.0,1.0,1.0,78,5.0,120.0
79000000000,291512000,1.0,1.0,1.0,251,4.0,290.0
14200000000,114516000,0.0,1.0,1.0,191,1.0,124.0
4100000000,55405000,1.0,1.0,1.0,203,3.0,74.0
5700000000,60000000,1.0,1.0,1.0,93,2.0,95.0
10400000000,109473000,1.0,1.0,1.0,19,4.0,95.0
4500000000,45000000,1.0,1.0,1.0,17,27.0,100.0
15300000000,122400000,1.0,1.0,1.0,147,4.0,125.0
10050000000,134000000,1.0,1.0,1.0,25,1.0,75.0
21000000000,155555000,1.0,1.0,1.0,258,6.0,135.0
17500000000,111464000,1.0,1.0,1.0,9,1.0,157.0
30000000000,170454000,1.0,1.0,1.0,1,4.0,176.0
7400000000,85057000,1.0,1.0,1.0,231,7.0,87.0
3240000000,58909000,0.0,0.0,1.0,30,3.0,55.0
5900000000,84285000,1.0,1.0,0.0,65,4.0,70.0
10200000000,170000000,1.0,1.0,1.0,18,1.0,60.0
13200000000,159036000,1.0,1.0,1.0,70,2.0,83.0
3000000000,57692000,0.0,0.0,1.0,150,3.0,52.0
22200000000,130588000,1.0,1.0,1.0,145,4.0,170.0
3500000000,56451000,0.0,1.0,0.0,189,3.0,62.0
13000000000,139784000,1.0,1.0,1.0,1,2.0,93.0
4430000000,83584000,0.0,1.0,1.0,12,1.0,53.0
13800000000,135294000,1.0,1.0,1.0,20,2.0,102.0
7400000000,81318000,1.0,1.0,1.0,21,6.0,91.0
17500000000,150862000,1.0,1.0,1.0,169,2.0,116.0
11700000000,115841000,1.0,1.0,1.0,165,3.0,101.0
1300000000,26000000,1.0,1.0,1.0,3,2.0,50.0
3680000000,73600000,0.0,1.0,1.0,51,2.0,50.0
7500000000,119047000,1.0,0.0,1.0,28,1.0,63.0
30000000000,272727000,1.0,1.0,1.0,33,3.0,110.0
1000000000,16666000,1.0,1.0,1.0,294,2.0,120.0
23800000000,156578000,1.0,1.0,1.0,19,4.0,152.0
11300000000,115306000,1.0,1.0,1.0,64,3.0,98.0
23000000000,149350000,1.0,1.0,1.0,63,3.0,154.0
5750000000,117346000,0.0,1.0,1.0,48,2.0,49.0
3800000000,60317000,0.0,1.0,1.0,301,3.0,63.0
9750000000,85526000,1.0,1.0,0.0,229,3.0,114.0
4100000000,65079000,0.0,1.0,1.0,173,3.0,63.0
33500000000,248148000,1.0,1.0,1.0,78,1.0,135.0
23500000000,157718000,1.0,1.0,1.0,35,2.0,149.0
13500000000,142105000,1.0,1.0,1.0,35,3.0,95.0
6500000000,56034000,1.0,1.0,1.0,193,3.0,116.0
4100000000,97619000,0.0,1.0,0.0,86,1.0,42.0
13000000000,144444000,1.0,1.0,1.0,125,4.0,90.0
5300000000,82812000,1.0,1.0,1.0,137,2.0,64.0
11370000000,94750000,1.0,1.0,1.0,17,16.0,120.0
26000000000,230088000,1.0,1.0,1.0,84,5.0,113.0
3875000000,25000000,1.0,1.0,1.0,11,18.0,155.0
9200000000,86792000,1.0,1.0,1.0,17,15.0,106.0
18500000000,120915000,1.0,1.0,1.0,259,1.0,153.0
5100000000,62195000,1.0,0.0,0.0,182,4.0,82.0
8400000000,76363000,1.0,1.0,1.0,17,8.0,110.0
5500000000,47008000,1.0,1.0,1.0,17,10.0,117.0
7400000000,86046000,1.0,1.0,1.0,12,1.0,86.0
8000000000,114285000,1.0,1.0,1.0,9,1.0,70.0
1520000000,27636000,0.0,1.0,1.0,4,1.0,55.0
12200000000,135555000,1.0,1.0,1.0,9,3.0,90.0
4100000000,51250000,1.0,1.0,1.0,63,18.0,80.0
8000000000,80000000,1.0,1.0,1.0,117,4.0,100.0
11200000000,100000000,1.0,1.0,1.0,17,7.0,112.0
1600000000,24615000,1.0,1.0,1.0,4,1.0,65.0
2670000000,56808000,0.0,1.0,1.0,40,3.0,47.0
8800000000,122222000,0.0,1.0,1.0,148,4.0,72.0
540000000,6000000,1.0,1.0,1.0,41,5.0,90.0
27500000000,250000000,1.0,1.0,1.0,6,5.0,110.0
1620000000,27931000,1.0,1.0,1.0,4,3.0,58.0
8700000000,124285000,1.0,0.0,1.0,207,4.0,70.0
20000000000,156250000,1.0,1.0,1.0,1,4.0,128.0
4250000000,77272000,1.0,1.0,1.0,26,3.0,55.0
6000000000,80000000,1.0,1.0,1.0,121,3.0,75.0
8600000000,74137000,1.0,1.0,1.0,72,20.0,116.0
2900000000,58000000,0.0,0.0,1.0,96,0.0,50.0
4100000000,51250000,0.0,0.0,1.0,51,2.0,80.0
5500000000,57894000,1.0,1.0,1.0,203,4.0,95.0
12000000000,114285000,1.0,1.0,1.0,0,5.0,105.0
3500000000,47945000,0.0,0.0,1.0,253,0.0,73.0
4000000,62000,0.0,0.0,1.0,26,2.0,63.0
8750000000,109375000,1.0,1.0,1.0,1,3.0,80.0
3600000000,60000000,0.0,0.0,1.0,24,1.0,60.0
11300000000,82481000,1.0,1.0,1.0,41,10.0,137.0
39800000000,234117000,1.0,1.0,1.0,35,3.0,170.0
23500000000,151612000,1.0,1.0,1.0,25,4.0,155.0
1000000000,10000000,1.0,1.0,1.0,11,10.0,100.0
5400000000,70129000,1.0,0.0,0.0,26,2.0,77.0
1900000000,20212000,1.0,1.0,1.0,63,11.0,94.0
9000000000,109756000,1.0,1.0,1.0,134,4.0,82.0
2600000000,65000000,0.0,0.0,1.0,55,2.0,40.0
23500000000,156666000,1.0,1.0,1.0,35,4.0,150.0
14000000000,121739000,1.0,1.0,1.0,9,3.0,115.0
6990000000,63545000,1.0,1.0,0.0,183,7.0,110.0
3250000000,75581000,1.0,1.0,1.0,93,4.0,43.0
3150000000,60576000,1.0,1.0,0.0,203,2.0,52.0
33950000000,167241000,1.0,1.0,1.0,125,5.0,203.0
2450000000,41525000,1.0,1.0,1.0,45,4.0,59.0
1100000000,7746000,1.0,1.0,1.0,11,17.0,140.0
11600000000,116000000,1.0,1.0,1.0,20,2.0,100.0
24000000000,228571000,1.0,1.0,1.0,114,4.0,105.0
10950000000,117741000,1.0,1.0,1.0,8,3.0,93.0
48000000000,154838000,1.0,1.0,1.0,33,6.0,310.0
6200000000,87323000,1.0,1.0,1.0,60,1.0,71.0
5500000000,76388000,0.0,0.0,0.0,188,0.0,72.0
12400000000,137777000,1.0,1.0,1.0,20,3.0,90.0
3250000000,45774000,0.0,1.0,1.0,4,1.0,71.0
4300000000,107500000,0.0,1.0,1.0,22,3.0,40.0
10400000000,160000000,1.0,1.0,1.0,8,5.0,65.0
12540000000,110000000,1.0,1.0,1.0,172,8.0,114.0
6100000000,101666000,1.0,1.0,1.0,6,1.0,60.0
20000000000,217391000,1.0,1.0,1.0,18,3.0,92.0
2260000000,49130000,0.0,0.0,1.0,7,2.0,46.0
13000000000,112068000,1.0,1.0,1.0,19,1.0,116.0
13600000000,170000000,1.0,1.0,1.0,20,3.0,80.0
6700000000,79761000,1.0,1.0,1.0,21,3.0,84.0
24000000000,162162000,1.0,1.0,1.0,63,3.0,148.0
9800000000,67586000,1.0,1.0,1.0,93,4.0,145.0
7800000000,86666000,0.0,1.0,1.0,28,3.0,90.0
10200000000,102000000,1.0,1.0,1.0,21,1.0,100.0
5700000000,109615000,0.0,1.0,1.0,19,3.0,52.0
11450000000,125824000,0.0,1.0,1.0,19,0.0,91.0
20500000000,120588000,0.0,1.0,1.0,70,1.0,170.0
5300000000,100000000,1.0,0.0,1.0,26,4.0,53.0
13500000000,108000000,0.0,1.0,0.0,167,0.0,125.0
1500000000,30000000,1.0,1.0,1.0,3,2.0,50.0
41500000000,280405000,1.0,1.0,1.0,31,2.0,148.0
10000000000,112359000,1.0,1.0,1.0,5,1.0,89.0
4440000000,69375000,0.0,0.0,1.0,26,1.0,64.0
4500000000,75000000,0.0,0.0,0.0,6,3.0,60.0
1460000000,28076000,1.0,1.0,1.0,3,2.0,52.0
4400000000,78571000,0.0,1.0,1.0,27,0.0,56.0
18000000000,181818000,1.0,1.0,0.0,79,3.0,99.0
5400000000,98181000,1.0,0.0,0.0,163,2.0,60.0
